指标名称,中国:CPI:食品:环比,中国:CPI:非食品:环比,中国:CPI:不包括食品和能源(核心CPI):环比_x,中国:CPI:消费品:环比,中国:CPI:服务:环比,中国:CPI:食品烟酒:环比,中国:CPI:食品烟酒:粮食:环比,中国:CPI:食品烟酒:食用油:环比,中国:CPI:食品烟酒:鲜菜:环比,中国:CPI:食品烟酒:畜肉类:环比,中国:CPI:食品烟酒:畜肉类:猪肉:环比,中国:CPI:食品烟酒:畜肉类:牛肉:环比,中国:CPI:食品烟酒:畜肉类:羊肉:环比,中国:CPI:食品烟酒:水产品:环比,中国:CPI:食品烟酒:蛋类:环比,中国:CPI:食品烟酒:奶类:环比,中国:CPI:食品烟酒:鲜果:环比,中国:CPI:食品烟酒:卷烟:环比,中国:CPI:食品烟酒:酒类:环比,中国:CPI:衣着:环比,中国:CPI:衣着:服装:环比,中国:CPI:衣着:鞋类:环比,中国:CPI:居住:环比,中国:CPI:居住:租赁房房租:环比,中国:CPI:居住:水电燃料:环比,中国:CPI:生活用品及服务:环比,中国:CPI:生活用品及服务:家用器具:环比,中国:CPI:生活用品及服务:家庭服务:环比,中国:CPI:交通和通信:环比,中国:CPI:交通和通信:交通工具:环比,中国:CPI:交通和通信:交通工具用燃料:环比,中国:CPI:交通和通信:交通工具使用和维修:环比,中国:CPI:交通和通信:通信工具:环比,中国:CPI:交通和通信:通信服务:环比,中国:CPI:交通和通信:邮递服务:环比,中国:CPI:教育文化和娱乐:环比,中国:CPI:教育文化和娱乐:教育服务:环比,中国:CPI:教育文化和娱乐:旅游:环比,中国:CPI:医疗保健:环比,中国:CPI:医疗保健:中药:环比,中国:CPI:医疗保健:西药:环比,中国:CPI:医疗保健:医疗服务:环比,中国:CPI:其他用品和服务:环比,中国:CPI:交通和通信:交通工具使用和维修:环比.1,中国:CPI:食品:当月同比,中国:CPI:非食品:当月同比,中国:CPI:不包括食品和能源(核心CPI):当月同比_x,中国:CPI:消费品:当月同比,中国:CPI:服务:当月同比,中国:CPI:食品烟酒:当月同比,中国:CPI:食品烟酒:粮食:当月同比,中国:CPI:食品烟酒:食用油:当月同比,中国:CPI:食品烟酒:鲜菜:当月同比,中国:CPI:食品烟酒:畜肉类:当月同比,中国:CPI:食品烟酒:畜肉类:猪肉:当月同比,中国:CPI:食品烟酒:畜肉类:牛肉:当月同比,中国:CPI:食品烟酒:畜肉类:羊肉:当月同比,中国:CPI:食品烟酒:水产品:当月同比,中国:CPI:食品烟酒:蛋类:当月同比,中国:CPI:食品烟酒:奶类:当月同比,中国:CPI:食品烟酒:鲜果:当月同比,中国:CPI:食品烟酒:烟草:当月同比,中国:CPI:食品烟酒:酒类:当月同比,中国:CPI:衣着:当月同比,中国:CPI:衣着:服装:当月同比,中国:CPI:衣着:鞋类:当月同比,中国:CPI:居住:当月同比,中国:CPI:居住:租赁房房租:当月同比,中国:CPI:居住:水电燃料:当月同比,中国:CPI:生活用品及服务:当月同比,中国:CPI:生活用品及服务:家用器具:当月同比,中国:CPI:生活用品及服务:家庭服务:当月同比,中国:CPI:交通和通信:当月同比,中国:CPI:交通和通信:交通工具:当月同比,中国:CPI:交通和通信:交通工具用燃料:当月同比,中国:CPI:交通和通信:交通工具使用和维修:当月同比,中国:CPI:交通和通信:通信工具:当月同比,中国:CPI:交通和通信:通信服务:当月同比,中国:CPI:交通和通信:邮递服务:当月同比,中国:CPI:教育文化和娱乐:当月同比,中国:CPI:教育文化和娱乐:教育服务:当月同比,中国:CPI:教育文化和娱乐:旅游:当月同比,中国:CPI:医疗保健:当月同比,中国:CPI:医疗保健:中药:当月同比,中国:CPI:医疗保健:西药:当月同比,中国:CPI:医疗保健:医疗服务:当月同比,中国:CPI:其他用品和服务:当月同比,中国:PPI:煤炭开采和洗选业:当月同比,中国:PPI:石油和天然气开采业:当月同比,中国:PPI:黑色金属矿采选业:当月同比,中国:PPI:有色金属矿采选业:当月同比,中国:PPI:非金属矿采选业:当月同比,中国:PPI:农副食品加工业:当月同比,中国:PPI:食品制造业:当月同比,中国:PPI:酒、饮料和精制茶制造业:当月同比,中国:PPI:烟草制品业:当月同比,中国:PPI:纺织业:当月同比,中国:PPI:纺织服装、服饰业:当月同比,中国:PPI:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:PPI:家具制造业:当月同比,中国:PPI:造纸及纸制品业:当月同比,中国:PPI:印刷业和记录媒介的复制:当月同比,中国:PPI:文教、工美、体育和娱乐用品制造业:当月同比,中国:PPI:石油、煤炭及其他燃料加工业:当月同比,中国:PPI:化学原料及化学制品制造业:当月同比,中国:PPI:医药制造业:当月同比,中国:PPI:化学纤维制造业:当月同比,中国:PPI:橡胶和塑料制品业:当月同比,中国:PPI:非金属矿物制品业:当月同比,中国:PPI:黑色金属冶炼及压延加工业:当月同比,中国:PPI:有色金属冶炼及压延加工业:当月同比,中国:PPI:金属制品业:当月同比,中国:PPI:通用设备制造业:当月同比,中国:PPI:专用设备制造业:当月同比,中国:PPI:汽车制造业:当月同比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:PPI:电气机械及器材制造业:当月同比,中国:PPI:计算机、通信和其他电子设备制造业:当月同比,中国:PPI:仪器仪表制造业:当月同比,中国:PPI:其他制造业:当月同比,中国:PPI:废弃资源综合利用业:当月同比,中国:PPI:金属制品、机械和设备修理业:当月同比,中国:PPI:电力、热力的生产和供应业:当月同比,中国:PPI:燃气生产和供应业:当月同比,中国:PPI:水的生产和供应业:当月同比,中国:PPI:煤炭开采和洗选业:环比,中国:PPI:石油和天然气开采业:环比,中国:PPI:黑色金属矿采选业:环比,中国:PPI:有色金属矿采选业:环比,中国:PPI:非金属矿采选业:环比,中国:PPI:农副食品加工业:环比,中国:PPI:食品制造业:环比,中国:PPI:酒、饮料和精制茶制造业:环比,中国:PPI:烟草制品业:环比,中国:PPI:纺织业:环比,中国:PPI:纺织服装、服饰业:环比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:环比,中国:PPI:造纸及纸制品业:环比,中国:PPI:印刷业和记录媒介的复制:环比,中国:PPI:石油、煤炭及其他燃料加工业:环比,中国:PPI:化学原料及化学制品制造业:环比,中国:PPI:医药制造业:环比,中国:PPI:化学纤维制造业:环比,中国:PPI:橡胶和塑料制品业:环比,中国:PPI:非金属矿物制品业:环比,中国:PPI:黑色金属冶炼及压延加工业:环比,中国:PPI:有色金属冶炼及压延加工业:环比,中国:PPI:金属制品业:环比,中国:PPI:通用设备制造业:环比,中国:PPI:专用设备制造业:环比,中国:PPI:汽车制造业:环比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:环比,中国:PPI:电气机械及器材制造业:环比,中国:PPI:计算机、通信和其他电子设备制造业:环比,中国:PPI:电力、热力的生产和供应业:环比,中国:PPI:燃气生产和供应业:环比,中国:PPI:水的生产和供应业:环比,中国:CPI:当月同比,中国:CPI:环比,中国:CPI:不包括食品和能源(核心CPI):当月同比_y,中国:CPI:不包括食品和能源(核心CPI):环比_y,万得一致预测:中国:CPI:当月同比,万得一致预测:中国:核心CPI:当月同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:环比,万得一致预测:中国:PPI:当月同比,中国:制造业PMI:生产,中国:制造业PMI:新订单,中国:制造业PMI:出厂价格,中国:制造业PMI:大型企业,中国:制造业PMI:中型企业,中国:制造业PMI:小型企业,中国:制造业PMI,中国:非制造业PMI:建筑业,中国:非制造业PMI:服务业,中国:非制造业PMI:商务活动,中国:M1:同比,中国:M2:同比,中国:社会融资规模存量:同比,中国:社会融资规模:当月值,中国:出口金额:当月同比,中国:规模以上工业增加值:当月同比,中国:社会消费品零售总额:当月同比,中国:金融机构:新增人民币贷款:居民户:中长期:当月值,中国:金融机构:新增人民币贷款:企(事)业单位:中长期:当月值,中国:金融机构:新增人民币贷款:当月值,中国:社会融资规模:新增人民币贷款:当月值,中国:城镇调查失业率,中国:31个大城市:城镇调查失业率
2018-08-31,2.4,0.2,0.2,0.8,0.3,1.7,0.0,0.0,9.0,3.8,6.5,0.4,0.6,-0.3,12.0,0.2,0.8,0.1,0.1,-0.1,-0.1,-0.1,0.5,0.6,0.5,0.1,0.0,0.5,0.0,-0.1,0.3,0.2,-0.7,-0.2,0.1,0.2,0.1,0.5,0.4,0.7,0.8,0.3,0.1,0.2,1.7,2.5,2.0,2.1,2.6,1.9,0.5,-0.6,4.3,-2.0,-4.9,3.3,13.3,0.9,10.2,1.6,5.5,0.2,2.9,1.3,1.5,0.6,2.5,2.6,2.3,1.6,0.3,5.9,2.7,-1.5,19.4,3.0,-3.0,-1.5,1.1,2.6,2.8,5.6,4.3,5.8,5.2,4.2,1.2,5.7,39.6,2.3,2.4,6.8,0.5,2.0,1.6,0.5,3.0,1.3,1.1,2.2,1.6,8.1,1.6,-0.6,22.7,7.9,3.6,6.9,2.1,9.0,9.5,1.2,4.7,1.8,1.1,0.1,0.8,-0.2,-0.8,0.0,1.1,16.2,1.6,-1.2,5.2,1.6,0.1,0.8,1.8,-0.5,0.5,0.3,0.2,-0.1,0.0,0.6,0.2,0.1,-0.3,0.1,1.7,0.6,0.6,2.0,0.3,0.0,2.1,-0.1,0.3,0.1,,-0.1,0.0,,0.5,-0.2,1.1,0.6,2.3,0.7,2.0,0.2,2.2,,4.1,0.4,3.99,53.3,52.2,54.3,52.1,50.4,50.0,51.3,59.0,53.4,54.2,3.9,8.2,11.516139,24078.248888,9.55,6.1,9.0,4415.0,3425.0,12800.0,13139.998715,5.0,4.9
2018-09-30,2.4,0.3,0.2,1.0,0.2,1.5,0.1,-0.1,9.8,2.5,3.7,1.0,1.0,-1.5,2.2,0.5,6.4,0.0,-0.3,0.7,0.8,0.7,0.4,0.3,0.7,0.1,-0.2,0.3,0.3,-0.2,2.2,0.3,1.0,-0.3,0.0,0.5,1.9,-3.5,0.2,0.6,0.6,0.0,-0.2,0.3,3.6,2.2,1.7,2.7,2.1,3.0,0.5,-0.6,14.6,-0.4,-2.4,3.8,11.1,1.2,7.1,1.9,10.2,0.2,2.5,1.2,1.4,0.3,2.6,2.6,2.5,1.6,0.3,6.0,2.8,-1.8,20.8,2.9,-1.9,-1.7,1.1,2.2,3.1,1.7,2.7,6.1,5.3,1.5,0.7,3.6,41.2,2.7,-0.3,6.7,0.8,2.0,1.6,0.5,3.1,1.4,1.0,2.2,1.7,4.3,1.6,-0.5,24.1,7.0,3.5,8.9,1.7,8.1,7.2,-1.7,4.4,1.7,0.9,0.1,1.1,-0.7,-0.2,0.0,1.6,16.6,2.0,-1.2,5.4,1.3,0.5,3.8,2.6,-0.4,0.6,0.6,0.1,0.1,0.0,0.5,0.1,0.3,-0.2,0.3,4.0,1.0,0.1,3.9,0.2,0.6,1.5,0.3,0.4,0.1,,0.1,0.2,,0.2,-0.4,0.9,0.0,2.5,0.7,1.7,0.2,2.47,,3.6,0.6,3.5,53.0,52.0,54.3,52.1,48.7,50.4,50.8,63.4,53.4,54.9,4.0,8.3,11.208433,23061.250118,13.87,5.8,9.2,4309.0,3800.0,13799.999999999998,14340.999238,4.9,4.7
2018-10-31,-0.3,0.3,0.2,0.3,0.0,-0.1,0.1,0.2,-3.5,1.0,1.0,1.1,1.8,-0.9,-3.3,0.3,1.9,0.0,0.5,0.8,0.9,0.6,0.2,0.0,0.5,0.1,0.0,0.1,0.6,0.1,4.2,0.1,0.6,0.0,0.2,0.0,0.2,-0.9,0.2,0.5,0.4,0.0,0.3,0.1,3.3,2.4,1.8,2.8,2.1,2.9,0.6,-0.6,10.1,0.4,-1.3,4.5,9.9,0.8,8.5,2.1,11.5,0.2,2.7,1.4,1.6,0.7,2.5,2.5,2.5,1.5,0.3,5.9,3.2,-1.7,22.0,2.9,-1.0,-1.7,1.0,2.5,3.2,3.2,2.6,6.3,5.4,1.2,1.3,2.4,42.8,6.6,-0.3,6.8,1.0,1.8,1.6,0.6,3.1,1.4,1.2,1.9,1.5,0.6,1.9,0.3,24.0,6.1,3.5,7.4,1.6,7.3,6.9,-2.6,3.9,1.6,0.9,-0.1,1.0,-1.1,-0.2,0.1,1.4,16.2,1.8,-1.7,5.4,1.2,1.1,6.3,2.4,1.1,1.3,0.0,0.0,0.1,0.0,0.3,0.2,0.1,-1.1,0.7,3.1,0.9,0.2,-0.3,0.3,0.7,0.0,0.5,0.3,0.1,,-0.1,0.1,,0.0,-0.6,0.9,0.0,2.5,0.2,1.8,0.2,2.45,,3.3,0.4,3.27,52.0,50.8,52.0,51.6,47.7,49.8,50.2,63.9,52.1,53.9,2.7,8.0,10.789977,9537.802987,14.29,5.9,8.6,3730.0,1429.0,6970.0,7141.282611,4.9,4.7
2018-11-30,-1.2,-0.1,0.0,-0.5,-0.2,-0.8,0.1,0.1,-12.3,0.2,-0.6,1.3,2.9,-0.2,-0.2,0.5,3.7,0.1,0.2,0.5,0.6,0.0,0.0,0.0,0.0,0.1,-0.2,0.2,-1.0,-0.2,-4.8,0.3,0.7,0.0,0.1,-0.6,0.1,-3.3,0.2,0.4,0.3,0.1,0.2,0.3,2.5,2.1,1.8,2.2,2.1,2.5,0.6,-0.6,1.5,0.8,-1.1,5.5,10.9,2.0,6.4,2.4,13.3,0.3,2.6,1.4,1.6,0.5,2.4,2.5,1.9,1.5,0.2,5.9,1.6,-1.8,12.6,2.9,-0.3,-1.6,0.7,2.5,3.3,2.9,2.6,6.3,5.4,1.2,1.5,3.8,24.4,9.0,-1.1,6.7,1.3,1.8,1.5,0.6,2.8,1.6,1.4,1.6,1.8,-0.4,1.7,0.5,17.6,3.9,3.3,3.6,1.3,7.4,5.3,-3.1,3.5,1.7,1.0,-0.1,0.8,-1.3,0.2,0.3,1.4,15.8,2.3,-1.5,4.7,1.2,1.3,-7.5,2.1,-0.1,0.9,0.3,0.2,0.0,0.0,-0.2,0.4,0.0,-1.2,-0.1,-3.3,-0.7,0.2,-3.1,-0.2,1.4,-1.1,-0.5,0.1,0.3,,0.0,-0.1,,0.4,0.3,0.5,0.1,2.2,-0.3,1.8,0.0,2.38,,2.7,-0.2,2.67,51.9,50.4,46.4,50.6,49.1,49.2,50.0,59.3,52.4,53.4,1.5,8.0,10.307183,16127.165255,3.92,5.4,8.1,4391.0,3295.0,12500.000000000002,12302.328936,4.8,4.7
2018-12-31,1.1,-0.2,0.1,0.0,0.0,0.8,0.0,0.3,3.7,0.9,0.7,1.7,2.7,1.1,-1.2,0.3,1.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.2,0.2,0.5,-1.9,-0.1,-9.9,0.2,0.6,-0.1,0.0,0.0,0.0,-0.3,0.1,0.4,0.2,0.1,0.0,0.2,2.5,1.7,1.8,1.7,2.1,2.4,0.5,-0.3,4.2,0.8,-1.5,6.6,12.2,2.0,0.7,2.6,9.4,0.4,2.5,1.5,1.7,0.8,2.2,2.5,1.6,1.4,0.1,6.1,-0.7,-1.9,-0.5,2.9,0.3,-1.6,0.5,2.3,3.3,2.1,2.5,6.4,5.2,1.3,1.6,4.0,4.5,5.1,-1.5,6.4,0.8,1.7,1.4,0.7,1.7,1.7,1.5,1.2,1.9,0.0,1.5,0.5,5.7,0.5,2.7,1.5,0.8,5.3,-2.7,-2.3,2.6,1.4,0.7,-0.2,0.4,-1.5,0.4,0.2,1.5,10.1,2.4,-1.5,3.9,1.4,0.0,-12.9,-1.8,-0.4,0.7,-0.1,0.1,0.2,0.1,-0.7,0.2,-0.1,-0.6,0.0,-7.6,-1.9,0.0,-2.7,-0.4,0.9,-4.3,-0.7,-0.2,-0.1,,-0.1,-0.1,,0.0,0.3,2.9,0.0,1.9,0.0,1.8,0.1,2.04,,0.9,-1.0,1.42,50.8,49.7,43.3,50.1,48.4,48.6,49.4,62.6,52.3,53.8,1.5,8.1,10.259731,19311.174083,-4.61,5.7,8.160814,3079.0,1976.0,10800.0,9281.464384,4.9,4.7
2019-01-31,1.6,0.2,0.4,0.4,0.6,1.1,0.1,-0.2,9.1,-0.1,-1.0,1.7,1.8,2.0,0.4,0.1,2.3,0.1,-0.4,-0.3,-0.4,-0.1,0.0,-0.1,0.0,0.3,0.0,3.9,-0.2,0.1,-3.6,1.0,-0.8,0.0,0.2,1.0,0.1,5.5,0.4,0.4,0.3,0.4,1.4,1.0,1.9,1.7,1.9,1.3,2.4,2.0,0.5,-0.3,3.8,0.2,-3.2,7.9,12.7,1.2,0.3,2.7,5.9,0.4,1.8,1.6,1.7,0.9,2.1,2.4,1.3,1.5,0.0,7.6,-1.3,-1.8,-6.1,3.5,-0.2,-1.2,0.5,2.9,3.3,5.2,2.7,6.2,5.3,1.5,2.3,3.2,-5.0,3.7,-2.5,5.7,0.6,1.5,1.0,0.7,1.6,1.3,1.4,1.2,1.8,-0.7,1.1,0.6,-1.6,-2.0,2.5,-0.4,0.3,3.7,-2.9,-3.5,1.9,0.9,0.6,-0.2,0.2,-1.8,0.4,0.3,1.8,5.1,2.7,-1.4,4.9,2.1,0.0,-6.1,-0.1,-0.5,0.3,-0.3,0.1,0.0,0.1,0.1,-0.1,0.0,-0.7,-0.1,-4.5,-1.5,0.0,-1.4,-0.2,-0.2,-2.0,-0.7,-0.3,-0.1,,0.0,-0.1,,-0.3,0.2,1.3,1.0,1.7,0.5,1.9,0.4,1.83,,0.1,-0.6,0.2,50.9,49.6,44.5,51.3,47.2,47.3,49.5,60.9,53.6,54.7,0.4,8.4,10.851788,46791.139269,9.29,6.797753,,6969.0,14000.0,32300.0,35668.359532,5.1,4.8
2019-02-28,3.2,0.4,0.4,1.2,0.7,2.3,0.2,-0.1,15.7,0.9,0.3,1.6,0.6,4.0,-4.5,-0.3,5.4,0.1,-0.1,-0.2,-0.3,0.0,0.1,0.3,-0.1,0.1,-0.2,0.8,1.0,0.0,3.5,2.0,-0.3,0.0,1.0,1.3,0.2,6.4,0.2,0.2,0.3,0.2,0.2,2.0,0.7,1.7,1.8,1.1,2.1,1.2,0.5,-0.3,1.7,-0.9,-4.8,6.9,10.7,-2.5,-4.7,2.7,4.8,0.4,1.8,2.0,2.2,1.3,2.2,2.7,1.2,1.3,0.0,4.8,-1.2,-1.8,-2.9,1.7,0.2,-1.3,0.8,2.4,3.4,1.3,2.8,6.3,5.4,1.5,2.0,1.9,-0.6,5.5,-2.5,5.2,0.6,1.3,0.9,0.8,1.4,1.2,1.7,1.5,1.9,-1.4,0.9,1.0,-0.9,-2.5,2.3,-0.5,0.0,3.5,-2.0,-2.5,1.8,1.0,0.5,-0.7,0.0,-2.0,0.1,0.7,1.8,6.4,3.1,-1.3,5.3,1.8,-0.1,5.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.3,-0.6,-0.1,0.9,-0.5,0.2,0.3,-0.3,-0.5,0.3,0.1,0.0,0.1,,-0.2,-0.2,,-0.8,0.1,-0.4,0.2,1.5,1.0,1.8,0.4,1.35,,0.1,-0.1,0.23,49.5,50.6,48.5,51.5,46.9,45.3,49.2,59.2,53.5,54.3,2.0,8.0,10.645691,9665.126685,-20.65,3.360717,8.2,2226.0,5127.0,8858.0,7640.641862,5.3,5.0
2019-03-31,-0.9,-0.2,-0.3,-0.1,-0.8,-0.6,0.0,0.0,-2.6,-0.1,1.2,-1.8,-1.7,-3.6,-5.1,0.0,0.3,0.0,0.7,0.6,0.6,0.6,0.1,0.3,-0.2,-0.3,-0.2,-2.6,-0.3,0.0,3.6,-2.1,-1.0,-0.1,-1.1,-1.6,0.2,-9.6,0.1,0.3,0.3,0.1,-0.5,-2.1,4.1,1.8,1.8,2.4,2.0,3.5,0.4,-0.4,16.2,4.7,5.1,6.6,9.7,-3.0,-1.9,2.3,7.7,0.4,1.9,2.0,2.2,1.3,2.1,2.4,1.4,1.2,-0.1,5.0,0.1,-1.6,3.3,2.7,-0.3,-1.2,0.3,2.4,3.3,2.0,2.7,6.0,5.0,1.6,1.9,1.4,9.7,5.8,-2.4,5.0,0.9,1.2,0.8,0.8,1.2,1.3,1.8,1.2,1.8,-3.0,0.6,1.2,3.5,-2.5,2.1,-0.8,-0.2,3.6,-1.5,-1.1,1.4,0.9,0.4,-0.6,-0.1,-1.8,0.2,0.9,1.1,6.5,3.2,-1.2,6.8,2.2,-0.1,5.6,0.8,0.7,0.1,0.1,-0.1,0.1,0.0,0.0,-0.1,0.0,-0.3,-0.2,2.3,-0.4,0.0,0.0,-0.2,-0.4,1.1,0.7,0.0,0.0,,0.0,0.0,,-0.2,0.1,-0.3,0.2,2.3,-0.4,1.8,-0.3,2.33,,0.4,0.1,0.46,52.7,51.6,51.4,51.1,49.9,49.3,50.5,61.7,53.6,54.8,4.6,8.6,11.162117,29602.336534,13.99,8.5,8.7,4605.0,6573.0,16900.0,19584.395529,5.2,5.1
2019-04-30,-0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,-4.5,0.9,1.6,-0.4,-0.5,0.5,2.7,-0.3,2.6,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,-0.2,-0.4,-0.1,-0.7,0.0,-0.5,0.3,0.0,1.5,0.1,0.3,0.3,0.0,0.4,-0.1,6.1,1.7,1.7,2.9,2.0,4.7,0.4,-0.3,17.4,10.1,14.4,6.6,9.4,-1.4,3.7,1.8,11.9,0.5,1.6,1.8,2.0,1.2,2.0,2.2,1.6,1.1,-0.2,5.0,-0.5,-1.7,0.2,2.5,-1.2,-1.1,-0.2,2.5,3.2,2.5,2.6,5.5,4.9,1.5,1.9,1.9,10.1,10.6,-1.6,5.3,1.3,1.6,1.0,3.0,1.1,1.1,2.0,1.1,1.7,-3.8,0.6,1.6,4.2,-1.9,2.3,0.0,0.1,3.7,2.4,-0.4,1.7,1.0,0.5,-0.5,-0.1,-1.8,0.3,1.1,1.7,6.3,3.4,-0.8,6.5,2.3,-0.5,3.6,1.5,-0.2,0.4,0.2,0.3,0.3,2.2,0.0,-0.2,0.1,-0.4,0.1,1.3,0.3,0.3,0.8,0.1,0.1,2.1,0.5,0.2,0.1,,0.0,0.0,,-0.2,0.4,-1.4,0.2,2.5,0.1,1.7,0.1,2.55,,0.9,0.3,0.63,52.1,51.4,52.0,50.8,49.1,49.8,50.1,60.1,53.3,54.3,2.9,8.5,10.805548,16709.538169,-2.68,5.4,7.2,4165.0,2823.0,10200.0,8732.827504,5.0,5.0
2019-05-31,0.2,0.0,0.0,0.1,-0.1,0.1,0.0,0.0,-7.9,-0.2,-0.3,0.1,-0.1,-0.1,6.4,-0.2,10.1,0.0,0.1,0.1,0.2,0.0,0.0,0.0,-0.1,0.0,-0.1,0.1,0.0,-0.5,1.9,0.1,-0.6,-0.1,0.0,-0.2,0.0,-1.2,0.1,0.2,0.5,0.0,0.0,0.1,7.7,1.6,1.6,3.2,1.9,5.8,0.5,0.0,13.3,12.5,18.2,6.8,9.3,-0.4,8.7,1.4,26.7,0.5,1.4,1.7,2.0,1.0,1.8,2.1,1.5,1.0,-0.4,4.9,-0.9,-1.9,-1.4,2.5,-1.5,-1.2,-0.1,2.6,3.2,3.0,2.5,5.1,4.9,1.4,2.1,3.8,6.7,14.2,0.4,5.8,1.6,1.7,1.1,3.0,0.9,1.0,1.7,1.1,1.7,-5.4,0.5,2.1,2.3,-2.5,2.4,-1.5,-0.1,3.1,1.9,-1.0,1.2,0.9,0.6,-0.7,-0.1,-2.2,0.1,1.1,1.8,5.7,3.6,-0.4,4.9,2.2,0.7,4.2,2.2,1.0,0.4,0.3,0.3,0.2,0.3,0.0,-0.1,0.0,-0.1,-0.1,1.8,-0.2,0.3,-1.3,-0.1,0.1,0.8,-0.2,0.0,0.0,,-0.1,0.0,,-0.2,0.0,-1.1,0.0,2.7,0.0,1.6,0.0,2.67,,0.6,0.2,0.59,51.7,49.8,49.0,50.3,48.8,47.8,49.4,58.6,53.5,54.3,3.4,8.5,11.025001,17123.729278,1.1,5.0,8.6,4677.0,2524.0,11800.0,11855.458761,5.0,5.0
2019-06-30,-0.3,-0.1,0.1,-0.2,0.1,-0.2,0.0,0.0,-9.7,2.2,3.6,0.3,0.4,-0.9,-2.3,0.3,5.1,0.1,0.4,-0.1,-0.1,-0.3,0.0,0.2,-0.5,-0.1,-0.4,0.3,-0.7,-0.1,-3.5,0.0,-0.7,-0.1,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.3,0.6,0.0,8.3,1.4,1.6,3.2,1.8,6.1,0.6,0.1,4.2,14.4,21.1,7.1,9.8,-0.5,6.2,1.5,42.7,0.5,1.7,1.8,2.0,1.1,1.6,2.0,1.0,0.8,-0.8,4.6,-1.9,-1.6,-6.5,2.2,-2.1,-1.2,-0.1,2.4,3.2,2.0,2.5,4.9,4.7,1.6,2.7,3.4,-1.8,18.5,0.8,5.9,1.8,1.6,1.4,2.8,0.1,0.9,1.8,1.2,1.6,-6.7,0.4,2.7,-1.9,-3.8,2.1,-4.8,-0.4,2.5,-0.5,-2.1,0.9,0.8,0.8,-0.9,0.3,-2.2,0.2,1.1,1.9,5.0,4.2,-0.4,4.4,2.3,-0.1,-3.9,3.7,0.7,0.3,0.2,0.0,0.3,0.0,-0.6,-0.2,0.2,-1.0,0.1,-1.9,-1.1,0.0,-3.1,0.0,-0.4,-1.3,-0.3,-0.1,0.1,,-0.2,0.4,,0.2,-0.4,-0.6,0.1,2.7,-0.1,1.6,0.1,2.7,,0.0,-0.3,0.14,51.3,49.6,45.4,49.9,49.1,48.3,49.4,58.7,53.4,54.2,4.4,8.5,11.193424,26243.302006,-1.45,6.3,9.8,4858.0,3753.0,16600.0,16736.899827,5.1,5.0
2019-07-31,0.9,0.3,0.4,0.2,0.7,0.7,0.0,0.1,2.6,4.9,7.8,0.8,0.9,0.4,4.2,0.3,-6.2,0.1,0.7,-0.4,-0.4,-0.3,0.1,0.4,-0.2,0.1,0.1,0.4,0.1,0.0,-1.9,0.3,-0.4,-0.1,-0.3,1.3,0.2,7.5,0.2,0.4,0.2,0.3,0.9,0.3,9.1,1.3,1.6,3.4,1.8,6.7,0.6,0.4,5.2,18.2,27.0,8.0,10.9,0.2,10.5,1.5,39.1,0.5,1.9,1.8,2.0,1.2,1.5,2.0,0.6,0.8,-0.8,4.6,-2.1,-1.3,-9.0,2.3,-2.2,-1.0,-0.4,2.3,3.1,1.7,2.6,4.7,4.5,1.8,3.4,1.2,-8.3,23.7,1.9,5.9,1.7,1.2,1.5,2.8,-0.4,0.6,1.5,1.1,1.2,-7.1,0.5,3.1,-5.1,-4.0,1.9,-4.8,-0.5,2.1,-0.4,-0.3,0.9,0.8,0.7,-0.7,0.5,-2.0,-1.0,1.0,1.6,4.8,3.2,-0.9,3.0,2.5,-1.5,-5.4,4.6,0.6,0.5,0.1,0.0,0.1,0.0,-0.3,0.2,0.1,-0.8,-0.1,-2.4,-0.5,0.1,0.3,-0.1,-0.3,0.6,0.1,0.2,0.0,,0.1,0.2,,-0.5,-0.7,-0.7,0.2,2.8,0.4,1.6,0.4,2.67,,-0.3,-0.2,-0.13,52.1,49.8,46.9,50.7,48.7,48.2,49.7,58.2,52.9,53.7,3.1,8.1,10.848681,12872.110273,3.44,4.8,7.6,4417.0,3678.0,10600.0,8086.072901,5.3,5.2
